181,18379.48,110967.91
182,18138.01,117728.33
183,21314.2,100557.19
184,16626.93,90185.3
185,20850.6,101330.02
186,16163.97,109674.74
187,16258.13,128974.03
188,17174.07,119868.66
189,18856.25,135005.75
190,16895.76,113405.53
191,22391.95,95077.68
192,14994.73,98301.08
193,17539.3,132718.97
194,23056.41,113519.82
195,21411.5,121821.91
196,21544.32,109344.28
197,19805.95,89483.15
198,21470.79,105966.03
199,14966.22,116452
200,14375.68,105108.75
201,21195.44,128171.75
202,16065.34,96897.53
203,22619.46,102862.78
204,18594.48,94759.86
205,17154.9,91107.83
206,19374.29,103602.97
207,14129.33,136744.68
208,22206.57,121504.4
209,20242.8,97561.55
210,15783.06,97269.65
211,18783.6,92356.18
212,15316.48,95645.64
213,21354.67,109538.3
214,16427.19,135350.43
215,14816.23,107182.01
216,19130.1,104389.33
217,23036.26,104912.5
218,14257.18,118405.83
219,20130.97,123481.64
220,20452.03,107386.77
221,15179.76,94103.23
222,21129.08,106105.08
223,17457.39,92092.59
224,18022.13,114565.99
225,18924.64,108974.67
226,20615.26,91752.5
227,19773.58,126902.8
228,19604.58,121833.57
229,19268.57,125722.39
230,19551.72,87729.75
231,16415.9,111464.15
232,20567.75,98080.97
233,23253.77,104543.51
234,15517.56,85752.83
235,23336.49,91766.79
236,21234.58,94725.19
237,17740.64,95460.31
238,15185.46,129223.25
239,22986.96,130422.61
240,22856.41,107654.52
241,19530.31,107754.56
242,18346.63,131928.75
243,20453.49,90999.34
244,15115.2,111734.4
245,15436.17,128311.91
246,16716.16,104882.1
247,15570.77,106239.23
248,20851.94,102247.47
249,18651.17,130434.25
250,21945.09,90503.14
251,18388.77,92004.7
252,16376.78,131028.85
253,14306.79,104016.9
254,16643.76,114656.52
255,14440.91,131327.11
256,19431.41,117382.89
257,18398.27,113018.21
258,21658.65,128318.05
259,20061.94,126245.51
260,19761.41,110013.51
261,16335.48,116937.68
262,23100.22,89922.8
263,21103.6,117863.83
264,21106.4,119500.87
265,19862.92,99391.19
266,21454.14,119153.23
267,17348.13,113171.39
268,21089.83,88042.67
269,22505.94,116903.93
270,20998.6,127542.33
271,19548.46,92967.05
272,23096.54,117964.52
273,16548.75,124699.44
274,20342.76,128868.02
275,22155.34,135986.44
276,21949.69,108857.33
277,14439.38,95972.96
278,22387.73,129410.01
279,22312.88,113889.7
280,20879.44,86716.83
281,19955.87,93418.98
282,22206.8,130063.56
283,21565.08,87438.72
284,20262.71,137353.59
285,14753.52,105113.7
286,15208.02,109288.31
287,23124.08,90446.49
288,20879.59,130617.04
289,19501.93,120286.83
290,16198.49,129492.3
291,21339.67,85202.56
292,20849.46,114892.82
293,19868.57,97593.85
294,16448.56,108110.36
295,18342.97,129821.66
296,17002.09,124263.8
297,21735.25,96325.72
298,23419.87,109595.09
299,18446.19,109336.2
300,15570.93,110946.74
301,21152.87,129660.47
302,14818.49,126036.74
303,22200.98,82577.87
304,22979.33,120955.8
305,17433.25,84038.3
306,16586.33,120850.14
307,19256.61,124767.79
308,15243.79,84515.24
309,23027.66,83549.01
310,20037.93,123826.59
311,15930.64,88172.3
312,14890.55,103309.04
313,21919.04,124302.78
314,17599.91,89949.51
315,20525.86,114922.43
316,18271.01,101545.41
317,21778.66,135523.61
318,14444.77,118139.99
319,17479.07,132713.97
320,22370.18,91080.45
321,15435.02,112642.8
322,17312.51,100870.35
323,14392.75,93374.61
324,23211.8,82607.4
325,14887.53,104090.76
326,21508.2,125357.87
327,20889.95,88469.47
328,22222.98,125679.64
329,16436.92,134960.34
330,20897.29,99612.01
331,17730.43,135788.8
332,17712.49,116804.72
333,14296.54,97795.16
334,16689.52,135626.75
335,23621.83,92084.81
336,19938.33,114568.48
337,17186.7,85710.89
338,19173.24,118550.87
339,15223.23,91535.9
340,19311.34,129645.17
341,16384.47,130432.44
342,20796.03,135962.1
343,19543.71,135884.41
344,19829.75,129465.99
345,23731.76,111727.9
346,16696.63,87308.17
347,23600.72,120226.81
348,19359.81,93027.99
349,14739.64,111722.11
350,23185.04,107032.29
351,16454.7,114127.78
352,20621.29,87104.23
353,15411.15,135787
354,22509.86,97194.86
355,20931.17,123710.27
356,21426.22,92776.62
357,23106.13,95745.95
358,17987.03,112803.58
359,20122.05,112889.91
360,21873.45,88958.59
361,16411.28,117167.31
362,18354.29,90870.88
363,17632.07,94749.32
364,15272.31,113614.83
365,20091.3,103065.14
366,15769.03,124940.41
367,14914.19,120709.52
368,20859.14,102355.92
369,16726.14,83469.66
370,18003.56,104131.91
371,19909.28,105794.56
372,17550.42,117913.97
373,21457.49,99851.01
374,15721.52,119582.34
375,16160.29,96609.41
376,18009.07,111041.85
377,14656.71,104167.67
378,22225.9,85422.17
379,22398.44,91819.58
380,18624.33,121283.67
381,20668.27,137363.2
382,22784.67,108833.2
383,21585.04,120964.67
384,18802.75,110593.27
385,14435.78,112353.83
386,16975.76,109396.77
387,17605.46,117115.11
388,16194.67,111492.96
389,14311.25,129869.67
390,23375.72,101344.02
391,18491.75,88487.77
392,18932.04,106760.59
393,16203.4,131865.74
394,16300.25,125009.01
395,19221.95,84129.99
396,21455.6,114326.08
397,20521.45,107097.12
398,18562.5,120573.05
399,20587.1,124120.81
400,22422.1,90925.42
401,23130.77,96415.83
402,20439.97,134676.84
403,18381.68,106545.83
404,19701.26,82703.96
405,19510.18,92626.97
406,22854.23,132024.11
407,21040.11,86349.76
408,17543.24,103562.62
409,20582.67,93311.02
410,22610.42,94460.87
411,18545.32,93015.01
412,19921.88,108371.91
413,23095.95,114957.16
414,20782.53,119320.8
415,21261.44,116858.1
416,16023.26,131052.9
417,23844.03,112287.33
418,19658.22,119415.05
419,17174.5,127221.54
420,15570.24,128875.07
421,14540.28,124079.24
422,20568.33,85348.03
423,16416.64,98945.66
424,15862.68,96802.85
425,16111.9,129976.21
426,20130.6,134263.32
427,15082.32,82539.52
428,23332.68,84059.58
429,16882.46,130681.34
430,21438.67,130696.57
431,19104.22,88083.78
432,15888.74,103925.1
433,21479.76,93534.64
434,21154.61,126814.24
435,21655.51,126742.96
436,17903.69,106328.52
437,17445.4,87126.86
438,21582.05,105841.33
439,22865.1,110568.46
440,14535.06,94516.72
441,15782.12,115941.09
442,15285.47,109651.37
443,16205.37,86879.64
444,16323.61,132263.31
445,18125.62,134813
446,17590.66,118147.19
447,22709.87,125532.46
448,22520.83,119292.25
449,17539.02,126020.34
450,19899.04,84770.83
451,19593.44,114407.5
452,18655.92,113947.28
453,23110.23,128298.33
454,18142.97,129612.45
455,14730.45,106832.24
456,19181.67,107013.01
457,16151.43,137052.39
458,22750.12,89390.45
459,18072.53,90399.5
460,17036.77,134520.26
461,18168.72,117993.55
462,15636.68,101327.38
463,19708.99,91162.93
464,22415.54,116215.5
465,23856.28,100862.36
466,20825.67,90212.46
467,20927.7,136402.89
468,19681.71,136396.16
469,15342.58,100887.54
470,18299.98,117978.72
471,15055.41,88537.01
472,22180.17,120797.24
473,19376.44,86251
474,19320.23,89365.95
475,23778.88,128712.43
476,18058.18,94188.62
477,17963.69,104156.69
478,21786.97,128590.44
479,23480.05,83875.32
480,21636.4,114788.9
481,23559.29,107959.29
482,15892.64,111933.75
483,17796.18,131270.09
484,16778.09,128983.64
485,14628.32,121777.05
486,20915.59,103114.38
487,15342.44,116120.33
488,21227.77,90257.25
489,20248.31,120462.17
490,18825.63,108916.18
491,16480.11,98739.37
492,14519.07,92811.48
493,22154.56,127079.1
494,20731.74,108036.12
495,16927.04,125172.21
496,20854.65,91979.61
497,22086.56,101003.92
498,16470.87,104809.72
499,19858.26,88260.87
500,19398.12,129077.01
501,23365.12,106158.16
502,14992.94,90789.93
503,16609.87,96850.17
504,17784.43,90175.8
505,21040.55,122957.19
506,23892.35,115772.01
507,22005.61,96506.35
508,17521.54,107401.39
509,23607.65,86178.62
510,20416.19,131146.39
511,17162.64,102611.23
512,19936.4,111179.85
513,20726.15,88855.31
514,16181.2,126873.11
515,15545.96,125133.47
516,15469.57,104497.7
517,18943.23,130641.85
518,20080.79,134890.32
519,17673.14,90722.08
520,17770.27,84861.51
521,22781.41,118898.88
522,23284.2,110975.43
523,21434.42,116178.77
524,21512.14,87611.76
525,19162.94,119155.99
526,21076.68,107736.93
527,22409.49,101523.98
528,17936.34,121587
529,18729.78,124792.12
530,20427.82,92781.41
531,15818.26,121947.69
532,17459.46,121110.32
533,20434.29,124435.62
534,18910.46,134077.61
535,20724.62,91651.61
536,20049.24,92068.14
537,19683.17,83523.37
538,21614.76,112950.71
539,18604.4,105802.15
540,17312.1,116025
541,16135.5,117677.3
542,19129.05,134031.62
543,15404.73,95119.69
544,17472.28,89079.98
545,18457.17,90305.69
546,15317.02,129640.55
547,16940.23,131531.44
548,17752.53,84388.27
549,16381.71,121632.74
550,15976.26,99172.94
551,17561.63,134157.35
552,18047.47,91807.27
553,21218.85,96268.83
554,21026.2,101439.72
555,17471.81,128124.16
556,18129.46,136129.77
557,17860.15,82797.29
558,17765.55,120603.65
559,22368.67,121428.3
560,22834.31,97217.07
561,18717.36,96825.96
562,14946.81,121385.29
563,21581.58,92229.97
564,22106.57,121344.96
565,16304.56,99691.73
566,17043.19,111410.57
567,18923.49,125692.05
568,20723.25,95592.25
569,19447.03,133657.34
570,18537.57,135357.22
571,17164.68,95187.12
572,21867.38,95941.25
573,19372.69,124658.31
574,18757.69,86689.49
575,19299.98,83575.95
576,23950.38,104691.38
577,23913.72,116263.25
578,16672.55,83987.16
579,17644.8,95116.75
580,14879.79,105381.74
581,15403.13,115011.79
582,16356.25,83295.1
583,14902.79,132393.85
584,15949.51,96214.79
585,19152.38,128117.27
586,16535.64,116140.85
587,21401.96,86078.22
588,23282.72,97173.04
589,19775.53,98207.34
590,20574.56,83397.72
591,18539.76,87138.48
592,14684.75,116956.39
593,22657.9,89293.43
594,18758.99,109789.96
595,18545.6,129247.21
596,17052.84,97308.9
597,21226.94,111271.96
598,16340.65,99818.87
599,23097.57,92029.35
600,15004.79,84832.97
601,20056.84,111910.83
602,19029.15,133912.04
603,20295.06,85157.47
604,23538.39,124623
605,23231.3,91627.93
606,22105.02,100260.03
607,22611.99,83551.24
608,16514.32,96961.29
609,22227.28,134373.88
610,20538.39,135871.12
611,23901.63,89465.46
612,22368.09,99717.04
613,21248.22,109713.03
614,22319.03,107251.47
615,18996.68,97468.73
616,15594.67,101608.46
617,21408.94,121027.33
618,16490.77,98115.23
619,17854.84,97183.82
620,18730.08,85254.52
621,22314.57,99471.7
622,21286.2,88119.05
623,22029.66,97474.45
624,16177.72,118614.78
625,20382.76,87285.32
626,23537.21,90446.13
627,14971.58,101385.96
628,16765.58,96670.22
629,23503.64,119878.86
630,23408.62,126877.71
631,18911.03,126026.86
632,19419.07,85484
633,23902.98,100943.1
634,14689.81,125214.27
635,17008.95,126704.5
636,16755.91,83964.92
637,17966.19,129914.43
638,21746.81,87794.67
639,15355.71,87504.56
640,24339.89,82171.34
641,17227.44,86915
642,19098.29,91732.47
643,23738.48,135937.71
644,18480.21,96703.65
645,20624.83,130762.37
646,21834.4,106659.45
647,16905.54,93946.21
648,19776.94,88657.09
649,18197.91,114679.01
650,18724.53,93280.66
651,17383.91,133091.06
652,23842.58,99002.48
653,18028.52,102775.68
654,23943.88,83967.46
655,16334.98,125713.75
656,14969.92,111192.94
657,19596.41,115585.34
658,14718.29,83293.88
659,16069.07,121911
660,19134.5,130983.96
661,23569.02,112926.91
662,14645.42,83190.93
663,16346.14,98377.19
664,20741.74,98681.7
665,23593.92,125625.39
666,16310.57,125258.87
667,19553.14,134432.29
668,17932.37,115779.03
669,19358.36,87863.62
670,21586.17,133057.74
671,22680.14,93334.06
672,15045.16,92018.04
673,22256.06,89443.8
674,18114.1,135524.81
675,18017.16,105382.55
676,22942.9,114404.87
677,17375.01,131464.65
678,15015.89,82802.34
679,23795.73,109231.93
680,15197.47,96644.63
681,21282.79,87264.44
682,23064.52,101239.95
683,15064.19,137287.43
684,16942.57,129986.97
685,24262.67,95622.6
686,15419.19,97251.91
687,18511.91,103875.79
688,17631.57,133568.88
689,15107.18,98478.53
690,17201.3,99863.75
691,15851.93,135577.61
692,18807.3,94428.86
693,14678.33,102093.27
694,18279.68,128920.19
695,24093.75,99971.88
696,16303.89,92565.25
697,14720.61,98606.63
698,21924.62,112407.13
699,21083.77,107948.53
700,21573.49,134730.08
701,20399.47,125293.8
702,18501.52,93570.84
703,21516.89,103330.24
704,17934.26,134792.63
705,21464.25,90849.58
706,19623.61,96188.22
707,19801.56,89098.65
708,18215.6,121083.78
709,16198.86,115746.81
710,20998.1,119987.12
711,23648.48,134904.73
712,23356.25,111033.72
713,15459.8,94873.45
714,24244.17,108726.45
715,22030.09,89527.75
716,14739.2,84162.9
717,14701.04,115433.42
718,21721.72,115108.5
719,17487.66,89308.56
720,20862.68,84747.11
721,23825.47,91593.79
722,24239.68,92092.93
723,24103.08,98517.55
724,21346.26,132740.02
725,17873.57,94423.82
726,23721.59,129136.12
727,20685.04,115843.98
728,24062.97,131049.33
729,21945.1,125735.3
730,19944.36,123512.31
731,19536.83,89805.77
732,15747.27,83924.38
733,16887.06,122588.57
734,14864.96,127023.45
735,17775.46,133631.47
736,16342.56,100549.05
737,14772.2,123391.27
738,18072.63,101910.62
739,19487.84,125134.15
740,20018.82,132750.96
741,15540.07,96820.21
742,17820.03,119581.14
743,23007.87,136414.88
744,24324.98,128385.51
745,15098.45,102311.68
746,21942.11,85594.92
747,22102.21,129442.63
748,15496.24,99718
749,19173.92,106961.31
750,16834.9,128510.36
751,15301.1,113139.49
752,18271.62,83293.34
753,22659.2,124942.69
754,15106.56,90053.53
755,20398.08,137744.66
756,15894.26,134033.47
757,22169.34,136861.67
758,15343.68,103781.08
759,23881.4,92526.78
760,21801.13,101240.43
761,22176.86,124945.27
762,23141.72,117616.94
763,16235.08,94528.93
764,22769.44,83418.88
765,15843.52,99621.1
766,16001.2,89113.95
767,15116.16,114383.8
768,24056.77,124048.35
769,23605.31,129644.14
770,23353.99,135311.04
771,18471.3,118260.8
772,17526.33,102208.03
773,17371.24,127298.88
774,15148.66,98030.78
775,21492.4,100830.96
776,18537.7,131651.77
777,21710.01,115063.22
778,22558.73,136402.1
779,21675.19,111165.66
780,19431.87,132877.03
781,17008.05,125382.02
782,24129.46,118513.86
783,16422.36,88910.55
784,15042.76,132759.54
785,21608.86,125544.46
786,19401.47,113542.84
787,19028.73,110791.56
788,17709.31,82763.1
789,16605.88,104464.51
790,19939.45,90558.97
791,19296.75,108309.6
792,17205.77,105613.87
793,16377.74,136965.94
794,21393.04,133565.07
795,19400.05,107140.93
796,23151.44,105484.79
797,22817.83,90922.35
798,22740.48,113486.31
799,17746.26,120980.9
800,20392.85,84304.54
801,17769.5,117845.36
802,20062.05,107347.88
803,19615.61,123919.57
804,22026.21,129495.24
805,19598.89,84926.22
806,24268.35,91788.96
807,24013.13,108689.9
808,22551.23,126314.78
809,21169.21,96770.93
810,16662.83,91880.28
811,22553.45,93427.28
812,21922.47,114035.54
813,15142.12,113362.66
814,15559.43,136460.77
815,14970.31,109340.83
816,21733.95,94791.54
817,16673.37,102988.22
818,22924.38,99766.45
819,15629.93,108086.42
820,16481.14,97095.1
821,21507.2,94337.94
822,21784.81,91020.42
823,16839.4,84384.45
824,19254.59,87407.81
825,20605.44,136061.72
826,17240.72,82720.74
827,21417.29,117040.88
828,22230.41,117302.52
829,21244.8,88722.95
830,19483.75,86272.51
831,20811.26,100724.19
832,16119.91,131494.53
833,21070.75,137247.07
834,15862.92,83731.74
835,17110.8,136511.54
836,21012.52,108531.84
837,16104.63,106103.2
838,23970.77,135077.39
839,24407.29,120774.56
840,21934.28,137469.45
841,21380.38,114301.76
842,17675.23,89051.36
843,24235.1,109480.8
844,21898.03,98071.94
845,20432.7,84424.69
846,19462.97,117546.71
847,16827.18,94164.16
848,16113.66,132295.15
849,17521.13,120677.64
850,17402.94,117961.9
851,19347.3,110064.82
852,20577.77,126999.61
853,14869.79,85580.1
854,23299.92,104982.09
855,18883.45,86236.6
856,24120.04,126988.09
857,16761.75,106146.58
858,16306.88,92959.07
859,16388.53,120878.45
860,15694.1,86160.04
861,18136.05,115221.89
862,19330.11,135696.15
863,24590.02,123073.79
864,23102.17,121810.17
865,19490.52,119642.65
866,24731.02,132880.04
867,22946.28,100503.19
868,14948.51,82715.97
869,20884.83,109589.73
870,20627.04,113855.33
871,23228.72,108645.97
872,18881.58,96384.55
873,21383.83,102386.89
874,24719.82,127491.18
875,17573.89,132100.89
876,17792.32,133978.39
877,20694.99,94535.65
878,17477.53,85059.3
879,18316.55,89855.79
880,18120.43,92460.01
881,20408.77,102144.07
882,15919.21,84507.42
883,18165.24,113056.17
884,16317.83,115124.84
885,17272.1,103637.8
886,23215.62,118955.57
887,16099.88,98099
888,20374.72,108854.35
889,20932.18,136193.58
890,15367.03,132604.41
891,22465.66,102777.08
892,18848.61,129832.19
893,17202.45,92723.56
894,22354.49,129104.36
895,23410.86,99766.75
896,22278.04,115226.34
897,16691.67,103435.28
898,15260.32,110504.82
899,23577.88,98659.31
900,15003.13,123081.1
901,20717.06,84853.16
902,21973.28,82736.95
903,17435.56,93465.28
904,23509.77,125587.68
905,17239.17,131883.54
906,22554.88,87921.1
907,18852.4,106618.22
908,22037.91,93671.7
909,18973.17,125318.46
910,22661.06,94980.73
911,24214.61,103331.99
912,18023.83,100196.04
913,15577.66,118307.55
914,17908.58,117003.04
915,22970.64,124636.27
916,15880,84821.29
917,17655.52,132518.21
918,17001.47,132162.01
919,20511.4,106017.6
920,20950.52,126962.33
921,16485.56,130359.5
922,24621.1,133123.05
923,23824.32,117905.41
924,21432.22,93630.31
925,15754.14,112522.97
926,18707.11,83851.74
927,20407.43,99830.16
928,22622.04,104144.05
929,16339.05,130551.47
930,17855.25,114239.77
931,23741.49,125711.46
932,22228.32,126972.45
933,17760.44,126202.19
934,16866.43,95448.18
935,24094.74,90329.63
936,22839.01,113320.34
937,17909.6,105350.99
938,23905.09,133924.48
939,22749.94,91958.13
940,24868.18,106614.05
941,16821.52,120307.42
942,15982.44,125899.05
943,24494.12,98737.5
944,20039.38,130199.59
945,20047.74,121923.39
946,21687.04,120129.4
947,22148.92,103448.33
948,22296.9,132943.36
949,18338.47,87869.03
950,21004.67,94291.25
951,16964.95,82986.33
952,18390.47,85847.71
953,22499.36,113726.69
954,15400.08,103863.96
955,24214.59,136343.77
956,19130.51,120598.96
957,15685.67,103676.29
958,20195.84,117114.13
959,23993.87,130858.24
960,24558.87,101956.81
961,20717.96,124917.97
962,17128.16,110581.67
963,19577.48,117469.65
964,18501.47,137075.4
965,15338.36,93516.38
966,23571.96,94473.39
967,24882.56,93799.16
968,24120.08,123058.83
969,19917.72,134550.74
970,22484.9,125080.96
971,19165.29,115881.67
972,21546.59,127337.57
973,16383.6,123763.98
974,19789.95,90905.83
975,20258.33,103461.64
976,15400.34,129168.8
977,18204.46,121829.28
978,22776,127291.27
979,17364.44,133850.19
980,25134.15,126133.68
981,18806.51,104564.93
982,15623.09,93506.85
983,15912.15,120429.62
984,18612.55,117504.03
985,19952.72,94735.93
986,21152.6,125799
987,19957.36,89724.71
988,19923.29,120547.7
989,19133.07,84538.31
990,23912.39,126696.96
991,22429.91,117824.59
992,20120.65,100334.44
993,22810.26,122392.08
994,23219.08,85537.86
995,25255.04,95417.31
996,17914.4,111161.72
997,16552.69,121535.88
998,20867.99,106029.24
999,22607.92,84458.34
1000,17154.58,118181.62
1001,16590.91,135923.76
1002,18648.49,120197.51
1003,23353.24,132379.67
1004,24290.47,90771.18
1005,19936.25,85374.17
1006,21791.14,129164.13
1007,23300.42,131057.86
1008,18515.32,115639.23
1009,15507.07,90106.48
1010,21274.11,127299.26
1011,20073.48,125666.31
1012,18424.52,120763.61
1013,21932.77,118521.49
1014,16518.38,97578.13
1015,18783.54,109144.47
1016,19418.42,90538.6
1017,15363.71,120201.87
1018,24715.84,119208.48
1019,24211.2,112882.8
1020,20762.62,126937.93
1021,21376.25,103034.3
1022,25443.32,94515.19
1023,17562.39,135606.68
1024,23140.58,99919.85
1025,25449.2,124716.24
1026,18904.94,128422.95
1027,16539.33,91228.49
1028,18094.32,89308.05
1029,21146.45,98209.73
1030,21458.46,125649.04
1031,18004.8,100894.68
1032,23226.83,100730.06
1033,20117.91,83267.31
1034,19960.96,127529.32
1035,24248.65,112269.16
1036,20460.91,121419.77
1037,15732.91,96424.54
1038,15794.58,87753.76
1039,21060.86,98740.81
1040,20100.96,95372.4
1041,21192.4,122763.98
1042,21913.02,125736.09
1043,24803.66,111927.53
1044,17936.77,90000.37
1045,17798.82,109344.03
1046,17737.55,104782.67
1047,20957.81,117675.1
1048,23052.93,82995.66
1049,17495.74,120308.4
1050,22976.49,94545.06
1051,20640.33,103021.42
1052,24090.81,127158.72
1053,16643.52,86585.61
1054,17370.02,84980.69
1055,16509.69,109734.68
1056,22449.61,94077.49
1057,25636.69,107571.58
1058,17564.55,83636.88
1059,23850.81,136352.58
1060,22972.1,88865.27
1061,15472.69,84766.52
1062,22467.53,114563.7
1063,20206.01,135829.91
1064,16956.55,88885.19
1065,21754.23,120861.7
1066,22690.49,117741.63
1067,18408.45,82796.74
1068,17116.75,127642.21
1069,22688.11,98250.56
1070,25157.45,105045.37
1071,25446.72,83182.68
1072,24815.96,132013.14
1073,25210.94,82455.42
1074,22817.02,131289.71
1075,22466.6,90134.16
1076,22205.02,84768.64
1077,20043.16,86069.1
1078,23804.8,113042.31
1079,19508.02,131062.14
1080,18910.76,99935.28
1081,21995.84,86594.28
1082,23820.16,121262.29
1083,21881.2,122428.42
1084,23022.71,100589.01
1085,16177.84,95394.48
1086,20481.45,93312.29
1087,21789.79,112249.49
1088,17527.25,91276.94
1089,17487.74,82713.29
1090,17178.46,117539.33
1091,19820.53,90132.8
1092,24981.95,92608.47
1093,16287.23,101227.62
1094,20981.01,117273.41
1095,21903.49,123046.44
1096,17591.05,102903.06
1097,22097.57,85863.36
1098,22249.66,132283.56
1099,19367.27,111302.55
1100,25103.54,112981.98
1101,23796.69,96038.78
1102,18009.52,95986.62
1103,18240.45,96300.63
1104,17458.47,89523.9
1105,16622.09,93093.65
1106,17583.28,114784.42
1107,16045.8,120719.96
1108,19334.3,93006.78
1109,18544.93,129541.71
1110,20710.92,117831.42
1111,20358.7,115983
1112,21302.27,83988.07
1113,16286.89,89269.1
1114,21912.87,128502.65
1115,20147.71,93786.88
1116,19526.82,115873.58
1117,17987.08,104464.44
1118,17966.71,121958.19
1119,25494.79,133995.42
1120,24478.88,123106.04
1121,22021.71,100114.91
1122,19584.15,116035.27
1123,20734.56,92741.24
1124,18514.15,120729.88
1125,17497.21,106226.13
1126,17421.57,114900.36
1127,23855.43,101074.1
1128,17903.44,96427.89
1129,21644.05,113971.2
1130,25680.98,112487.83
1131,20728.94,134212.7
1132,18557.97,126691.25
1133,25875.58,86760.18
1134,22393.42,101019.83
1135,18573.01,127670.88
1136,23876.06,118696
1137,21352,115108.57
1138,24726.2,92152.67
1139,17548.88,85331.47
1140,20971.23,116904.02
1141,24684.99,106279.47
1142,23512.97,114354.14
1143,19738.78,116188.03
1144,21585.28,133130.28
1145,19448.2,92665.77
1146,24258.34,132463
1147,22244.69,110933.91
1148,20298.67,94337.81
1149,18801.71,130945.55
1150,20695.67,116395.36
1151,16157.33,137485.57
1152,25787.45,123880.8
1153,24421.37,129707.43
1154,17931.72,88740.41
1155,19930.38,105097.12
1156,25167.59,101093.22
1157,20633.7,122026.95
